congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
113,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.425,-0.248,-25.79246,0.95386,546,9,1.0
113,Senate,21173,48,0,SC,200,0,5,"SCOTT, Tim",S001184,1965,,0.669,-0.012,-81.53849,0.85937,538,33,1.0
113,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.409,-0.175,-130.02849,0.77611,513,66,1.0
113,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-30.95638,0.945,548,10,
113,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.409,0.125,-85.64971,0.85555,549,33,1.0
113,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.323,-0.184,-137.29286,0.76559,514,64,1.0
113,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.391,-0.321,-149.79477,0.75775,540,64,1.0
113,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.497,-0.018,-108.36044,0.81634,534,57,1.0
113,Senate,41304,49,0,TX,200,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.88,-0.402,-68.30673,0.87465,510,26,1.0
113,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.006,-144.66373,0.75835,523,76,1.0
113,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.921,-0.389,-71.09666,0.87512,533,26,1.0
113,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.375,-0.139,-28.13689,0.94968,545,10,1.0
113,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.511,-0.31,-90.87399,0.83679,510,26,1.0
113,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.196,-0.019,-43.50125,0.9226,540,14,1.0
113,Senate,41305,40,0,VA,100,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.229,-0.097,-28.73674,0.94864,545,9,1.0
113,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.287,-0.402,-17.77696,0.96825,551,4,1.0
113,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.342,-0.296,-13.8017,0.97458,536,2,1.0
113,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-21.95291,0.956,487,9,
113,Senate,40915,56,0,WV,100,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.062,0.459,-129.14213,0.7873,540,58,1.0
113,Senate,29940,25,0,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.544,-0.251,-18.97345,0.96609,550,8,1.0
113,Senate,41111,25,0,WI,200,0,1,"JOHNSON, Ron",J000293,1955,,0.594,-0.329,-93.50773,0.83991,536,34,1.0
113,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.528,0.226,-86.76275,0.85332,547,38,1.0
113,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.537,0.177,-82.94759,0.85953,548,32,1.0
