congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
104,President,99909,99,0,USA,100,0,0,"CLINTON, William Jefferson (Bill)",,1946,,-0.438,0.033,-82.2916,0.776,324,34,
104,Senate,14705,41,0,AL,100,0,0,"HEFLIN, Howell Thomas",H000445,1921,2005.0,-0.095,0.995,-274.2514,0.704,781,141,
104,Senate,94659,41,0,AL,200,0,0,"SHELBY, Richard C.",S000320,1934,,0.433,0.542,-169.45116,0.80563,784,72,1.0
104,Senate,12109,81,0,AK,200,0,0,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010.0,0.219,-0.5,-167.60439,0.806,777,70,
104,Senate,14907,81,0,AK,200,0,0,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,-118.04501,0.859,779,48,
104,Senate,15039,61,0,AZ,200,0,0,"McCAIN, John Sidney, III",M000303,1936,,0.381,-0.624,-239.7195,0.73512,779,100,1.0
104,Senate,15429,61,0,AZ,200,0,0,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.455,-115.32733,0.865,796,43,
104,Senate,10791,42,0,AR,100,0,0,"PRYOR, David Hampton",P000556,1934,,-0.322,0.598,-165.6293,0.8,741,66,
104,Senate,14300,42,0,AR,100,0,0,"BUMPERS, Dale",B001057,1925,2016.0,-0.362,0.389,-180.16547,0.792,772,83,
104,Senate,15011,71,0,CA,100,0,0,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-152.04661,0.825,791,66,
104,Senate,49300,71,0,CA,100,0,0,"FEINSTEIN, Dianne",F000062,1933,,-0.263,-0.17,-288.67223,0.69709,800,144,1.0
104,Senate,14803,62,0,CO,200,0,0,"BROWN, George Hanks (Hank)",B000919,1940,,0.511,-0.762,-206.47136,0.774,806,96,
104,Senate,15407,62,0,CO,100,0,0,"CAMPBELL, Ben Nighthorse",C000077,1933,,-0.141,0.07,-45.06229,0.569,80,23,
104,Senate,95407,62,0,CO,200,0,0,"CAMPBELL, Ben Nighthorse",C000077,1933,,0.23,0.132,-281.87659,0.667,697,121,
104,Senate,14213,1,0,CT,100,0,0,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-231.17906,0.749,801,108,
104,Senate,15704,1,0,CT,100,0,0,"LIEBERMAN, Joseph I.",L000304,1942,,-0.205,-0.312,-371.20356,0.628,798,178,
104,Senate,11044,11,0,DE,200,0,0,"ROTH, William Victor, Jr.",R000460,1921,2003.0,0.272,-0.39,-244.93279,0.735,795,111,
104,Senate,14101,11,0,DE,100,0,0,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-306.81538,0.676,783,135,
104,Senate,15037,43,0,FL,200,0,0,"MACK, Connie, III",M000019,1940,,0.466,-0.321,-146.06906,0.826,764,62,
104,Senate,15503,43,0,FL,100,0,0,"GRAHAM, Daniel Robert (Bob)",G000352,1936,,-0.231,-0.012,-287.19929,0.7,804,141,
104,Senate,14108,44,0,GA,100,0,0,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754,-321.05839,0.661,775,170,
104,Senate,49301,44,0,GA,200,0,0,"COVERDELL, Paul",C000813,1939,2000.0,0.407,-0.003,-84.14974,0.9,802,30,
104,Senate,4812,82,0,HI,100,0,0,"INOUYE, Daniel Ken",I000025,1924,2012.0,-0.319,0.062,-238.7473,0.732,764,106,
104,Senate,14400,82,0,HI,100,0,0,"AKAKA, Daniel Kahikina",A000069,1924,,-0.419,0.273,-140.1917,0.838,795,55,
104,Senate,14809,63,0,ID,200,0,0,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-97.04032,0.887,806,34,
104,Senate,49302,63,0,ID,200,0,0,"KEMPTHORNE, Dirk",K000088,1951,,0.46,0.155,-98.05759,0.885,801,41,
104,Senate,14275,21,0,IL,100,0,0,"SIMON, Paul Martin",S000423,1928,2003.0,-0.397,-0.224,-270.61847,0.712,798,111,
104,Senate,49303,21,0,IL,100,0,0,"MOSELEY BRAUN, Carol",M001025,1947,,-0.335,-0.504,-225.13064,0.754,798,113,
104,Senate,14506,22,0,IN,200,0,0,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,-168.16119,0.806,781,67,
104,Senate,14806,22,0,IN,200,0,0,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-131.5801,0.847,795,54,
104,Senate,14226,31,0,IA,200,0,0,"GRASSLEY, Charles Ernest",G000386,1933,,0.341,-0.07,-215.3665,0.76552,806,88,1.0
104,Senate,14230,31,0,IA,100,0,0,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-203.03755,0.777,803,88,
104,Senate,10513,32,0,KS,200,0,0,"DOLE, Robert Joseph",D000401,1923,,0.322,-0.279,-91.26943,0.873,670,32,
104,Senate,14708,32,0,KS,200,0,0,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566,-208.43175,0.758,753,94,
104,Senate,49504,32,0,KS,200,0,0,"FRAHM, Sheila",F000438,1945,,0.492,0.04,-17.7766,0.856,114,8,
104,Senate,14302,51,0,KY,100,0,0,"FORD, Wendell Hampton",F000268,1924,2015.0,-0.277,0.705,-226.35342,0.754,803,107,
104,Senate,14921,51,0,KY,200,0,0,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.404,0.003,-122.1802,0.85902,804,46,1.0
104,Senate,13056,45,0,LA,100,0,0,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-296.84417,0.69,799,137,
104,Senate,14107,45,0,LA,100,0,0,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-276.8926,0.701,781,136,
104,Senate,14010,2,0,ME,200,0,0,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,-297.22213,0.686,790,151,
104,Senate,14661,2,0,ME,200,0,0,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-262.2556,0.722,806,127,
104,Senate,13039,52,0,MD,100,0,0,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-142.47182,0.837,801,68,
104,Senate,14440,52,0,MD,100,0,0,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-191.98847,0.78,774,92,
104,Senate,10808,3,0,MA,100,0,0,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-131.0169,0.846,784,51,
104,Senate,14920,3,0,MA,100,0,0,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-173.83227,0.804,799,77,
104,Senate,14709,23,0,MI,100,0,0,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-151.58145,0.828,804,62,
104,Senate,49500,23,0,MI,200,0,0,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-158.77682,0.821,806,65,
104,Senate,29367,33,0,MN,200,0,0,"GRAMS, Rod",G000367,1948,2013.0,0.506,-0.195,-101.18306,0.88,794,48,
104,Senate,49101,33,0,MN,100,0,0,"WELLSTONE, Paul David",W000288,1944,2002.0,-0.583,-0.672,-162.64552,0.817,804,70,
104,Senate,14009,46,0,MS,200,0,0,"COCHRAN, William Thad",C000567,1937,,0.286,0.05,-124.94475,0.8532,787,53,1.0
