congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
94,Senate,13101,43,0,FL,100,0,1,"CHILES, Lawton Mainor, Jr.",C000356,1930,1998.0,-0.224,0.555,-417.36201,0.667,1029,212,
94,Senate,14309,43,0,FL,100,0,1,"STONE, Richard Bernard",S000962,1928,,-0.169,0.55,-516.36173,0.633,1131,250,
94,Senate,9174,44,0,GA,100,0,1,"TALMADGE, Herman Eugene",T000035,1913,2002.0,-0.091,0.996,-349.21671,0.707,1009,163,
94,Senate,14108,44,0,GA,100,0,1,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754,-416.029,0.691,1125,196,
94,Senate,3255,82,0,HI,200,0,1,"FONG, Hiram Leong",F000245,1906,2004.0,0.165,-0.515,-348.71609,0.689,936,166,
94,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012.0,-0.319,0.062,-224.20301,0.757,807,112,
94,Senate,1721,63,0,ID,100,0,1,"CHURCH, Frank Forrester",C000388,1924,1984.0,-0.384,0.31,-247.98987,0.744,837,103,
94,Senate,11029,63,0,ID,200,0,1,"McCLURE, James Albertus",M000346,1924,2011.0,0.492,0.043,-281.59502,0.759,1023,132,
94,Senate,11205,21,0,IL,200,0,1,"PERCY, Charles Harting",P000222,1919,2011.0,0.099,-0.861,-324.83628,0.727,1017,152,
94,Senate,13102,21,0,IL,100,0,1,"STEVENSON, Adlai Ewing III",S000890,1930,,-0.333,-0.177,-277.59311,0.775,1087,134,
94,Senate,4154,22,0,IN,100,0,1,"HARTKE, Rupert Vance",H000297,1919,2003.0,-0.42,0.238,-213.13052,0.755,760,99,
94,Senate,10800,22,0,IN,100,0,1,"BAYH, Birch Evans",B000254,1928,,-0.408,0.042,-151.23746,0.822,772,64,
94,Senate,10715,31,0,IA,100,0,1,"CULVER, John Chester",C000979,1932,,-0.41,-0.259,-185.93346,0.838,1054,80,
94,Senate,14102,31,0,IA,100,0,1,"CLARK, Richard Clarence (Dick)",C000448,1928,,-0.55,-0.082,-193.05327,0.844,1141,79,
94,Senate,10513,32,0,KS,200,0,1,"DOLE, Robert Joseph",D000401,1923,,0.322,-0.279,-323.64775,0.727,1014,144,
94,Senate,10817,32,0,KS,200,0,1,"PEARSON, James Blackwood",P000166,1920,2009.0,0.134,-0.47,-345.68823,0.713,1022,155,
94,Senate,14106,51,0,KY,100,0,1,"HUDDLESTON, Walter Darlington",H000905,1926,,-0.314,0.532,-315.20828,0.734,1019,143,
94,Senate,14302,51,0,KY,100,0,1,"FORD, Wendell Hampton",F000268,1924,2015.0,-0.277,0.705,-382.91543,0.696,1056,180,
94,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003.0,-0.18,0.873,-437.11684,0.637,969,196,
94,Senate,14107,45,0,LA,100,0,1,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-404.97609,0.679,1045,181,
94,Senate,6831,2,0,ME,100,0,1,"MUSKIE, Edmund Sixtus",M001121,1914,1996.0,-0.379,-0.052,-240.65469,0.797,1058,105,
94,Senate,10736,2,0,ME,100,0,1,"HATHAWAY, William Dodd",H000346,1924,2013.0,-0.465,-0.04,-262.84684,0.787,1100,109,
94,Senate,10535,52,0,MD,200,0,1,"MATHIAS, Charles McCurdy, Jr.",M000241,1922,2010.0,-0.033,-0.999,-227.52567,0.786,943,105,
94,Senate,12002,52,0,MD,200,0,1,"BEALL, John Glenn, Jr.",B000272,1927,2006.0,0.195,-0.593,-332.8997,0.705,954,159,
94,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-164.7903,0.842,959,59,
94,Senate,11201,3,0,MA,200,0,1,"BROOKE, Edward William, III",B000871,1919,2015.0,-0.1,-0.995,-195.16978,0.829,1044,81,
94,Senate,3824,23,0,MI,200,0,1,"GRIFFIN, Robert Paul",G000465,1923,2015.0,0.327,-0.68,-363.44148,0.695,999,190,
94,Senate,4148,23,0,MI,100,0,1,"HART, Philip Aloysius",H000291,1912,1976.0,-0.475,-0.358,-155.54249,0.816,763,66,
94,Senate,4728,33,0,MN,100,0,1,"HUMPHREY, Hubert Horatio, Jr.",H000953,1911,1978.0,-0.397,-0.093,-188.18673,0.846,1124,78,
94,Senate,10813,33,0,MN,100,0,1,"MONDALE, Walter Frederick",M000851,1928,,-0.439,-0.217,-123.2227,0.862,833,54,
94,Senate,2822,46,0,MS,100,0,1,"EASTLAND, James Oliver",E000018,1904,1986.0,0.024,1.0,-233.35378,0.748,803,102,
94,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995.0,-0.056,0.998,-255.9933,0.762,944,112,
94,Senate,9141,34,0,MO,100,0,1,"SYMINGTON, William Stuart (Stuart)",S001136,1901,1988.0,-0.319,0.254,-230.19604,0.757,828,100,
94,Senate,12104,34,0,MO,100,0,1,"EAGLETON, Thomas Francis",E000004,1929,2007.0,-0.38,0.209,-265.91884,0.771,1025,117,
94,Senate,5967,64,0,MT,100,0,1,"MANSFIELD, Michael Joseph (Mike)",M000113,1903,2001.0,-0.439,0.43,-330.04641,0.717,994,156,
94,Senate,6442,64,0,MT,100,0,1,"METCALF, Lee Warren",M000671,1911,1978.0,-0.483,0.379,-350.17954,0.688,935,138,
94,Senate,2267,35,0,NE,200,0,1,"CURTIS, Carl Thomas",C001006,1905,2000.0,0.492,-0.004,-183.59492,0.83,988,68,
94,Senate,4660,35,0,NE,200,0,1,"HRUSKA, Roman Lee",H000875,1904,1999.0,0.446,-0.063,-215.49396,0.808,1009,84,
94,Senate,1482,65,0,NV,100,0,1,"CANNON, Howard Walter",C000120,1912,2002.0,-0.211,0.495,-396.02112,0.677,1016,194,
94,Senate,14077,65,0,NV,200,0,1,"LAXALT, Paul Dominque",L000148,1922,,0.49,-0.146,-253.13049,0.764,942,112,
94,Senate,2087,4,0,NH,200,1,5,"COTTON, Norris H.",C000802,1900,1989.0,0.395,-0.318,,,,,
94,Senate,10810,4,0,NH,100,0,1,"McINTYRE, Thomas James",M000486,1915,1992.0,-0.279,0.068,-311.57583,0.738,1026,131,
94,Senate,14310,4,0,NH,100,2,1,"DURKIN, John Anthony",D000574,1936,2012.0,-0.43,0.171,-215.17367,0.737,705,87,
94,Senate,1569,12,0,NJ,200,0,1,"CASE, Clifford Philip",C000220,1904,1982.0,-0.108,-0.994,-191.97015,0.838,1087,74,
94,Senate,10147,12,0,NJ,100,0,1,"WILLIAMS, Harrison Arlington, Jr.",W000502,1919,2001.0,-0.344,-0.381,-207.45747,0.822,1058,86,
94,Senate,6611,66,0,NM,100,0,1,"MONTOYA, Joseph Manuel",M000876,1915,1978.0,-0.269,0.288,-336.05665,0.661,812,170,
94,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,-306.85044,0.744,1038,131,
94,Senate,4898,13,0,NY,200,0,1,"JAVITS, Jacob Koppel",J000064,1904,1986.0,-0.124,-0.992,-224.83791,0.809,1061,98,
94,Senate,13100,13,0,NY,112,0,1,"BUCKLEY, James Lane",B001026,1923,,0.499,-0.441,-306.58852,0.674,778,143,
94,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-225.44357,0.816,1110,97,
94,Senate,14308,47,0,NC,100,0,1,"MORGAN, Robert Burren",M000956,1925,2016.0,-0.237,0.894,-498.51055,0.625,1061,260,
94,Senate,1252,36,0,ND,100,0,1,"BURDICK, Quentin Northrup",B001077,1908,1992.0,-0.371,0.42,-410.11623,0.691,1108,211,
94,Senate,10450,36,0,ND,200,0,1,"YOUNG, Milton Ruben",Y000047,1897,1983.0,0.172,0.187,-319.82239,0.73,1016,142,
94,Senate,10630,24,0,OH,200,0,1,"TAFT, Robert, Jr.",T000010,1917,1993.0,0.278,-0.789,-418.61952,0.663,1018,196,
94,Senate,14304,24,0,OH,100,0,1,"GLENN, John Herschel, Jr.",G000236,1921,,-0.262,-0.067,-285.20322,0.754,1010,127,
94,Senate,12101,53,0,OK,200,0,1,"BELLMON, Henry Louis",B000351,1921,2009.0,0.307,-0.47,-424.83582,0.658,1016,219,
94,Senate,14100,53,0,OK,200,0,1,"BARTLETT, Dewey Follett",B000200,1919,1979.0,0.433,0.069,-253.84273,0.789,1070,115,
94,Senate,11203,72,0,OR,200,0,1,"HATFIELD, Mark Odom",H000343,1922,2011.0,0.056,-0.773,-559.18231,0.601,1098,257,
94,Senate,12107,72,0,OR,200,0,1,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-433.44266,0.661,1046,204,
94,Senate,8301,14,0,PA,200,0,1,"SCOTT, Hugh Doggett, Jr.",S000174,1900,1994.0,0.162,-0.823,-312.8157,0.751,1094,120,
94,Senate,10557,14,0,PA,200,0,1,"SCHWEIKER, Richard Schultz",S000159,1926,2015.0,0.029,-0.575,-395.53404,0.693,1077,203,
94,Senate,7229,5,0,RI,100,0,1,"PASTORE, John Orlando",P000100,1907,2000.0,-0.256,-0.144,-306.35191,0.761,1124,137,
94,Senate,10818,5,0,RI,100,0,1,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-236.71194,0.806,1097,106,
94,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-230.47559,0.816,1131,85,
94,Senate,11204,48,0,SC,100,0,1,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-519.2592,0.612,1057,279,
94,Senate,6256,37,0,SD,100,0,1,"McGOVERN, George Stanley",M000452,1922,2012.0,-0.573,0.223,-137.91927,0.849,845,56,
94,Senate,13000,37,0,SD,100,0,1,"ABOUREZK, James George",A000017,1931,,-0.743,0.423,-222.87048,0.805,1026,86,
94,Senate,10571,54,0,TN,200,0,1,"BROCK, William Emerson, III",B000851,1930,,0.345,-0.177,-367.14562,0.673,928,175,
94,Senate,11200,54,0,TN,200,0,1,"BAKER, Howard Henry, Jr.",B000063,1925,2014.0,0.283,-0.445,-301.97014,0.725,938,129,
94,Senate,660,49,0,TX,100,0,1,"BENTSEN, Lloyd Millard, Jr.",B000401,1921,2006.0,-0.163,0.458,-347.74275,0.685,920,161,
94,Senate,10823,49,0,TX,200,0,1,"TOWER, John Goodwin",T000322,1925,1991.0,0.444,-0.07,-272.81986,0.778,1088,130,
94,Senate,6754,67,0,UT,100,0,1,"MOSS, Frank Edward (Ted)",M001033,1911,2003.0,-0.396,0.192,-284.99837,0.745,968,136,
94,Senate,14303,67,0,UT,200,0,1,"GARN, Edwin Jacob (Jake)",G000072,1932,,0.495,-0.127,-272.72816,0.771,1048,127,
94,Senate,10562,6,0,VT,200,0,1,"STAFFORD, Robert Theodore",S000776,1913,2006.0,0.055,-0.695,-345.0794,0.716,1035,164,
94,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.375,-0.139,-202.65289,0.82991,1087,81,1.0
94,Senate,10802,40,0,VA,328,0,1,"BYRD, Harry Flood, Jr.",B001209,1914,2013.0,0.092,0.968,-360.70839,0.717,1085,161,
94,Senate,11048,40,0,VA,200,0,1,"SCOTT, William Lloyd",S000189,1915,1997.0,0.422,0.385,-304.03039,0.739,1007,133,
94,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-267.02691,0.792,1142,105,
94,Senate,5913,73,0,WA,100,0,1,"MAGNUSON, Warren Grant",M000053,1905,1989.0,-0.325,0.179,-287.72455,0.771,1104,129,
94,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-419.96809,0.69,1134,196,
94,Senate,7722,56,0,WV,100,0,1,"RANDOLPH, Jennings",R000046,1902,1998.0,-0.247,0.31,-419.10662,0.692,1139,215,
94,Senate,7638,25,0,WI,100,0,1,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-504.04478,0.644,1144,230,
94,Senate,10816,25,0,WI,100,0,1,"NELSON, Gaylord Anton",N000033,1916,2005.0,-0.567,0.198,-266.28261,0.78,1074,117,
94,Senate,6249,68,0,WY,100,0,1,"McGEE, Gale William",M000445,1915,1992.0,-0.24,0.145,-333.67668,0.672,841,166,
94,Senate,11202,68,0,WY,200,0,1,"HANSEN, Clifford Peter",H000170,1912,2009.0,0.489,-0.036,-201.41765,0.831,1087,78,
