congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
111,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.507,0.274,-78.78482,0.87865,609,32,1.0
111,Senate,40902,63,0,ID,200,0,1,"RISCH, James",R000584,1943,,0.631,0.575,-70.07114,0.89182,612,37,1.0
111,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.365,-0.358,-44.81678,0.92939,612,14,1.0
111,Senate,20115,21,0,IL,200,3,2,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,,,,,
111,Senate,40903,21,0,IL,100,2,5,"BURRIS, Roland",B001266,1937,,-0.468,0.044,-26.54473,0.954,564,9,
111,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,-172.99602,0.753,611,85,
111,Senate,49901,22,0,IN,100,0,1,"BAYH, Evan",B001233,1955,,-0.158,-0.142,-340.29728,0.559,585,152,
111,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.341,-0.07,-151.31324,0.78221,616,71,1.0
111,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-60.00287,0.906,608,26,
111,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.415,-0.096,-97.50888,0.84598,583,49,1.0
111,Senate,29523,32,0,KS,200,0,1,"BROWNBACK, Sam Dale",B000953,1956,,0.439,-0.306,-107.38746,0.831,579,54,
111,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.404,0.003,-88.04154,0.86662,615,45,1.0
111,Senate,15406,51,0,KY,200,0,1,"BUNNING, James Paul David",B001066,1931,,0.521,-0.049,-90.44553,0.854,574,30,
111,Senate,29918,45,0,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-98.89553,0.845,588,41,
111,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-99.21112,0.845,590,32,
111,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-181.62384,0.745,616,93,
111,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.107,-0.574,-166.8452,0.76273,616,71,1.0
111,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-29.16494,0.95,567,9,
111,Senate,15408,52,0,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.329,-0.256,-44.51267,0.93029,616,14,1.0
111,Senate,10808,3,0,MA,100,1,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,,,,,
111,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-45.70761,0.927,604,17,
111,Senate,40912,3,0,MA,100,2,5,"KIRK, Paul G., Jr.",K000374,1938,,-0.517,0.012,-3.5084,0.964,95,1,
111,Senate,40913,3,0,MA,200,3,2,"BROWN, Scott P.",B001268,1959,,0.128,-0.294,-76.32161,0.732,245,38,
111,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-47.95866,0.925,615,19,
111,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.327,0.015,-39.5549,0.93741,612,16,1.0
111,Senate,40700,33,0,MN,100,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.24,-0.177,-115.00763,0.82843,611,46,1.0
111,Senate,40904,33,0,MN,100,0,1,"FRANKEN, Al",F000457,1951,,-0.413,-0.148,-31.76115,0.92683,418,13,1.0
111,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.286,0.05,-171.50491,0.75526,611,83,1.0
111,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.376,0.365,-105.23272,0.84107,608,47,1.0
111,Senate,15501,34,0,MO,200,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-200.34262,0.701,564,100,
111,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.146,-0.001,-296.31893,0.61325,606,113,1.0
111,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-99.0462,0.851,612,41,
111,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.214,0.172,-97.48536,0.8523,610,43,1.0
111,Senate,40103,35,0,NE,100,0,1,"NELSON, Earl Benjamin (Ben)",N000180,1941,,-0.03,0.588,-175.41729,0.752,616,71,
111,Senate,40905,35,0,NE,200,0,1,"JOHANNS, Mike",J000291,1950,,0.391,0.293,-122.98633,0.811,586,53,
111,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-110.20734,0.836,616,38,
111,Senate,29537,65,0,NV,200,0,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464,-109.71997,0.834,604,45,
111,Senate,14826,4,0,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-149.54081,0.761,548,81,
111,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.273,-0.348,-69.75948,0.89143,607,29,1.0
111,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-39.74582,0.936,600,15,
111,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.36,-0.114,-56.94258,0.91088,610,17,1.0
111,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-91.20556,0.862,616,35,
111,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.456,0.183,-59.51421,0.90719,611,30,1.0
111,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.35,-0.403,-36.32506,0.94246,613,8,1.0
111,Senate,20735,13,0,NY,100,2,2,"GILLIBRAND, Kirsten",G000555,1966,,-0.346,0.081,-45.82841,0.92599,596,17,1.0
111,Senate,40105,13,0,NY,100,1,1,"CLINTON, Hillary Rodham",C001041,1947,,-0.367,-0.243,,,,,
111,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.454,-0.059,-90.90469,0.85963,601,32,1.0
111,Senate,40907,47,0,NC,100,0,1,"HAGAN, Kay",H001049,1953,,-0.202,0.281,-121.38543,0.819,608,39,
111,Senate,14812,36,0,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-105.03081,0.841,607,44,
111,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-98.16397,0.849,601,41,
111,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.439,-0.144,-32.72958,0.94768,609,12,1.0
111,Senate,49903,24,0,OH,200,0,1,"VOINOVICH, George Victor",V000126,1936,2016.0,0.239,-0.803,-234.21564,0.671,587,115,
111,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.551,0.036,-83.52317,0.86883,594,29,1.0
111,Senate,29555,53,0,OK,200,0,1,"COBURN, Thomas Allen",C000560,1948,,0.782,0.055,-47.67462,0.924,605,19,
111,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.314,-0.407,-62.90357,0.89999,597,24,1.0
111,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.439,-0.763,-64.67542,0.89987,613,29,1.0
111,Senate,14910,14,0,PA,200,0,1,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-55.25642,0.709,161,30,
111,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.298,0.2,-71.46745,0.89046,616,23,1.0
111,Senate,94910,14,0,PA,100,0,1,"SPECTER, Arlen",S000709,1930,2012.0,-0.321,0.036,-43.00533,0.904,428,18,
111,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.39,-0.253,-39.12574,0.93797,611,14,1.0
111,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.425,-0.248,-40.72358,0.9348,604,18,1.0
111,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.409,-0.175,-106.89026,0.83731,602,42,1.0
111,Senate,29936,48,0,SC,200,0,1,"DeMINT, James W.",D000595,1951,,0.7,-0.102,-54.83432,0.913,602,23,
111,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-65.3814,0.898,605,18,
111,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.409,0.125,-85.9876,0.86932,614,34,1.0
111,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.323,-0.184,-157.3456,0.77165,607,83,1.0
111,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.391,-0.321,-145.82168,0.78799,612,69,1.0
111,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.497,-0.018,-77.6982,0.8791,603,25,1.0
111,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-99.32698,0.838,561,46,
111,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.006,-127.48992,0.80914,602,57,1.0
111,Senate,49307,67,0,UT,200,0,1,"BENNETT, Robert",B000382,1933,2016.0,0.331,-0.11,-132.59838,0.794,574,64,
111,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.375,-0.139,-48.08892,0.92371,606,21,1.0
111,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.511,-0.31,-70.04606,0.89169,611,30,1.0
111,Senate,40706,40,0,VA,100,0,1,"WEBB, James H. (Jim)",W000803,1946,,-0.169,0.023,-157.29414,0.773,610,68,
111,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.196,-0.019,-118.83764,0.81978,598,51,1.0
111,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.287,-0.402,-108.61984,0.83762,613,45,1.0
111,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.342,-0.296,-55.75126,0.91169,603,23,1.0
111,Senate,1366,56,0,WV,100,1,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-59.00211,0.815,288,25,
111,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-54.0638,0.907,557,21,
111,Senate,40914,56,0,WV,100,2,5,"GOODWIN, Carte P.",G000561,1974,,-0.747,-0.063,-0.19241,0.995,37,0,
111,Senate,40915,56,0,WV,100,3,2,"MANCHIN, Joe, III",M001183,1947,,-0.062,0.459,-10.18611,0.78002,41,6,1.0
111,Senate,15703,25,0,WI,100,0,1,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406,-77.87947,0.881,615,30,
111,Senate,49309,25,0,WI,100,0,1,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-265.2738,0.65,615,129,
111,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.528,0.226,-70.2022,0.89229,616,36,1.0
111,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.537,0.177,-76.7989,0.8806,604,38,1.0
