congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
97,Senate,14305,62,0,CO,100,0,1,"HART, Gary Warren",H000287,1936,,-0.422,0.087,-261.34638,0.712,768,116,
97,Senate,12032,1,0,CT,200,0,1,"WEICKER, Lowell Palmer, Jr.",W000253,1931,,0.072,-0.995,-341.77263,0.621,718,150,
97,Senate,14213,1,0,CT,100,0,1,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-207.99673,0.756,743,102,
97,Senate,11044,11,0,DE,200,0,1,"ROTH, William Victor, Jr.",R000460,1921,2003.0,0.272,-0.39,-399.80023,0.607,802,192,
97,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-311.15493,0.671,780,152,
97,Senate,13101,43,0,FL,100,0,1,"CHILES, Lawton Mainor, Jr.",C000356,1930,1998.0,-0.224,0.555,-280.77997,0.7,787,120,
97,Senate,14905,43,0,FL,200,0,1,"HAWKINS, Paula",H000374,1927,2009.0,0.185,-0.003,-285.92558,0.697,793,124,
97,Senate,14108,44,0,GA,100,0,1,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754,-301.05472,0.688,804,150,
97,Senate,14906,44,0,GA,200,0,1,"MATTINGLY, Mack Francis",M000257,1931,,0.333,0.129,-193.54315,0.787,808,92,
97,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012.0,-0.319,0.062,-244.25142,0.71,713,118,
97,Senate,10605,82,0,HI,100,0,1,"MATSUNAGA, Spark Masayuki",M000250,1916,1990.0,-0.379,-0.032,-221.37325,0.746,756,103,
97,Senate,11029,63,0,ID,200,0,1,"McCLURE, James Albertus",M000346,1924,2011.0,0.492,0.043,-222.14949,0.749,767,96,
97,Senate,14056,63,0,ID,200,0,1,"SYMMS, Steven Douglas",S001138,1938,,0.687,0.355,-182.33802,0.797,803,76,
97,Senate,11205,21,0,IL,200,0,1,"PERCY, Charles Harting",P000222,1919,2011.0,0.099,-0.861,-313.96009,0.67,783,146,
97,Senate,14902,21,0,IL,100,0,1,"DIXON, Alan John",D000366,1927,2014.0,-0.188,0.312,-307.41584,0.684,810,152,
97,Senate,14447,22,0,IN,200,0,1,"QUAYLE, James Danforth (Dan)",Q000007,1947,,0.498,-0.691,-271.4612,0.716,811,125,
97,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,-209.1703,0.772,807,88,
97,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.341,-0.07,-259.12686,0.72679,812,127,1.0
97,Senate,14707,31,0,IA,200,0,1,"JEPSEN, Roger William",J000101,1928,,0.337,-0.012,-204.1074,0.775,800,88,
97,Senate,10513,32,0,KS,200,0,1,"DOLE, Robert Joseph",D000401,1923,,0.322,-0.279,-211.63094,0.769,806,86,
97,Senate,14708,32,0,KS,200,0,1,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566,-268.9519,0.713,794,127,
97,Senate,14106,51,0,KY,100,0,1,"HUDDLESTON, Walter Darlington",H000905,1926,,-0.314,0.532,-275.22098,0.702,777,129,
97,Senate,14302,51,0,KY,100,0,1,"FORD, Wendell Hampton",F000268,1924,2015.0,-0.277,0.705,-258.13361,0.725,804,108,
97,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003.0,-0.18,0.873,-386.08008,0.599,753,187,
97,Senate,14107,45,0,LA,100,0,1,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-311.66117,0.672,783,144,
97,Senate,14010,2,0,ME,200,0,1,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,-333.99969,0.655,790,169,
97,Senate,14713,2,0,ME,100,0,5,"MITCHELL, George John",M000811,1933,,-0.347,-0.03,-251.86811,0.731,803,120,
97,Senate,10535,52,0,MD,200,0,1,"MATHIAS, Charles McCurdy, Jr.",M000241,1922,2010.0,-0.033,-0.999,-224.54363,0.72,683,108,
97,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-151.64041,0.821,769,65,
97,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-131.18984,0.84,750,48,
97,Senate,14279,3,0,MA,100,0,1,"TSONGAS, Paul Efthemios",T000393,1941,1997.0,-0.383,-0.498,-178.81913,0.785,737,79,
97,Senate,11043,23,0,MI,100,0,1,"RIEGLE, Donald Wayne, Jr.",R000249,1938,,-0.426,-0.121,-177.1516,0.799,790,73,
97,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-187.87772,0.793,808,70,
97,Senate,14701,33,0,MN,200,0,1,"BOSCHWITZ, Rudolph Eli (Rudy)",B000647,1930,,0.275,-0.734,-302.16369,0.687,805,160,
97,Senate,14703,33,0,MN,200,0,1,"DURENBERGER, David Ferdinand",D000566,1934,,0.115,-0.793,-261.1071,0.706,750,120,
97,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995.0,-0.056,0.998,-293.01956,0.678,753,152,
97,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.286,0.05,-224.2378,0.74959,778,99,1.0
97,Senate,12104,34,0,MO,100,0,1,"EAGLETON, Thomas Francis",E000004,1929,2007.0,-0.38,0.209,-234.1425,0.743,787,101,
97,Senate,14501,34,0,MO,200,0,1,"DANFORTH, John Claggett",D000030,1936,,0.196,-0.641,-223.07534,0.752,781,97,
97,Senate,12039,64,0,MT,100,0,1,"MELCHER, John",M000635,1924,,-0.329,0.398,-295.70689,0.679,765,140,
97,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-327.91185,0.667,811,159,
97,Senate,14512,35,0,NE,100,0,1,"ZORINSKY, Edward",Z000013,1928,1987.0,-0.095,0.995,-268.92273,0.71,785,116,
97,Senate,14704,35,0,NE,100,0,1,"EXON, J. James",E000284,1921,2005.0,-0.214,0.868,-282.15979,0.699,787,123,
97,Senate,1482,65,0,NV,100,0,1,"CANNON, Howard Walter",C000120,1912,2002.0,-0.211,0.495,-250.79894,0.693,685,112,
97,Senate,14077,65,0,NV,200,0,1,"LAXALT, Paul Dominque",L000148,1922,,0.49,-0.146,-141.00006,0.833,771,55,
97,Senate,14706,4,0,NH,200,0,1,"HUMPHREY, Gordon John",H000951,1940,,0.589,0.032,-331.68886,0.664,809,146,
97,Senate,14909,4,0,NH,200,0,1,"RUDMAN, Warren Bruce",R000497,1930,2012.0,0.301,-0.673,-233.53887,0.748,804,113,
97,Senate,10147,12,0,NJ,100,0,1,"WILLIAMS, Harrison Arlington, Jr.",W000502,1919,2001.0,-0.344,-0.381,-75.77258,0.804,348,34,
97,Senate,14702,12,0,NJ,100,0,1,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568,-231.38229,0.743,778,121,
97,Senate,14911,12,0,NJ,200,2,5,"BRADY, Nicholas Frederick",B000756,1930,,0.399,-0.898,-75.89467,0.795,330,29,
97,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,-184.10998,0.793,793,80,
97,Senate,14510,66,0,NM,200,0,1,"SCHMITT, Harrison Hagan",S000132,1935,,0.377,-0.455,-203.02187,0.761,745,95,
97,Senate,14508,13,0,NY,100,0,1,"MOYNIHAN, Daniel Patrick",M001054,1927,2003.0,-0.301,-0.414,-228.16876,0.74,759,102,
97,Senate,14900,13,0,NY,200,0,1,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-263.55968,0.72,801,119,
97,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-151.13574,0.831,818,64,
97,Senate,14903,47,0,NC,200,0,1,"EAST, John Porter",E000017,1931,1986.0,0.603,0.658,-146.59768,0.835,811,70,
97,Senate,1252,36,0,ND,100,0,1,"BURDICK, Quentin Northrup",B001077,1908,1992.0,-0.371,0.42,-308.76725,0.682,806,133,
97,Senate,10569,36,0,ND,200,0,1,"ANDREWS, Mark",A000208,1926,,0.087,-0.024,-280.19048,0.704,798,129,
97,Senate,14073,24,0,OH,100,0,1,"METZENBAUM, Howard Morton",M000678,1917,2008.0,-0.492,-0.266,-172.8128,0.793,747,63,
97,Senate,14304,24,0,OH,100,0,1,"GLENN, John Herschel, Jr.",G000236,1921,,-0.262,-0.067,-269.24482,0.69,725,148,
97,Senate,14700,53,0,OK,100,0,1,"BOREN, David Lyle",B000639,1941,,-0.142,0.771,-280.07291,0.7,785,123,
97,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-246.62274,0.739,814,120,
97,Senate,11203,72,0,OR,200,0,1,"HATFIELD, Mark Odom",H000343,1922,2011.0,0.056,-0.773,-311.02003,0.672,781,140,
97,Senate,12107,72,0,OR,200,0,1,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-247.18188,0.733,796,112,
97,Senate,13050,14,0,PA,200,0,1,"HEINZ, Henry John, III",H000456,1938,1991.0,0.078,-0.735,-238.39022,0.723,734,124,
97,Senate,14910,14,0,PA,200,0,1,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-295.38801,0.694,809,136,
97,Senate,10818,5,0,RI,100,0,1,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-271.69039,0.714,806,117,
97,Senate,14500,5,0,RI,200,0,1,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-232.03205,0.748,800,104,
97,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-155.85954,0.822,795,67,
97,Senate,11204,48,0,SC,100,0,1,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-374.19743,0.613,765,182,
97,Senate,14000,37,0,SD,200,0,1,"ABDNOR, James",A000009,1923,2012.0,0.241,0.129,-213.77688,0.766,803,102,
97,Senate,14268,37,0,SD,200,0,1,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-401.97306,0.585,750,171,
97,Senate,11200,54,0,TN,200,0,1,"BAKER, Howard Henry, Jr.",B000063,1925,2014.0,0.283,-0.445,-183.08614,0.794,792,80,
97,Senate,14509,54,0,TN,100,0,1,"SASSER, James Ralph",S000068,1936,,-0.355,0.562,-255.25255,0.722,784,117,
97,Senate,660,49,0,TX,100,0,1,"BENTSEN, Lloyd Millard, Jr.",B000401,1921,2006.0,-0.163,0.458,-283.12078,0.697,783,132,
97,Senate,10823,49,0,TX,200,0,1,"TOWER, John Goodwin",T000322,1925,1991.0,0.444,-0.07,-190.21553,0.776,751,85,
97,Senate,14303,67,0,UT,200,0,1,"GARN, Edwin Jacob (Jake)",G000072,1932,,0.495,-0.127,-192.88606,0.786,802,83,
97,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.006,-211.4169,0.76598,793,88,1.0
97,Senate,10562,6,0,VT,200,0,1,"STAFFORD, Robert Theodore",S000776,1913,2006.0,0.055,-0.695,-241.63918,0.726,754,111,
97,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.375,-0.139,-201.82236,0.76943,770,94,1.0
97,Senate,10802,40,0,VA,328,0,1,"BYRD, Harry Flood, Jr.",B001209,1914,2013.0,0.092,0.968,-316.16334,0.673,799,147,
97,Senate,14712,40,0,VA,200,0,1,"WARNER, John William",W000154,1927,,0.262,-0.131,-240.36836,0.74,799,96,
97,Senate,4851,73,0,WA,100,0,1,"JACKSON, Henry Martin (Scoop)",J000013,1912,1983.0,-0.296,0.065,-279.72825,0.711,819,135,
97,Senate,14904,73,0,WA,200,0,1,"GORTON, Thomas Slade, III (Slade)",G000333,1928,,0.271,-0.652,-230.58243,0.754,817,92,
97,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-260.91778,0.724,808,125,
97,Senate,7722,56,0,WV,100,0,1,"RANDOLPH, Jennings",R000046,1902,1998.0,-0.247,0.31,-321.05232,0.675,818,151,
97,Senate,7638,25,0,WI,100,0,1,"PROXMIRE, William",P000553,1915,2005.0,-0.598,0.801,-858.21155,0.351,819,368,
97,Senate,14242,25,0,WI,200,0,1,"KASTEN, Robert Walter, Jr.",K000019,1942,,0.261,-0.112,-272.89394,0.715,813,142,
97,Senate,14511,68,0,WY,200,0,1,"WALLOP, Malcolm",W000092,1933,2011.0,0.575,-0.388,-173.64852,0.795,757,68,
97,Senate,14710,68,0,WY,200,0,1,"SIMPSON, Alan Kooi",S000429,1931,,0.322,-0.34,-185.36211,0.792,795,72,
