congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
103,Senate,14809,63,0,ID,200,0,0,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-103.44142,0.851,640,36,
103,Senate,49302,63,0,ID,200,0,0,"KEMPTHORNE, Dirk",K000088,1951,,0.46,0.155,-99.45191,0.857,644,40,
103,Senate,14275,21,0,IL,100,0,0,"SIMON, Paul Martin",S000423,1928,2003.0,-0.397,-0.224,-146.21394,0.795,638,62,
103,Senate,49303,21,0,IL,100,0,0,"MOSELEY BRAUN, Carol",M001025,1947,,-0.335,-0.504,-124.41004,0.823,637,48,
103,Senate,14506,22,0,IN,200,0,0,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,-183.05576,0.752,643,84,
103,Senate,14806,22,0,IN,200,0,0,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-170.69588,0.765,637,74,
103,Senate,14226,31,0,IA,200,0,0,"GRASSLEY, Charles Ernest",G000386,1933,,0.341,-0.07,-192.89447,0.74082,643,73,1.0
103,Senate,14230,31,0,IA,100,0,0,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-120.84257,0.826,632,53,
103,Senate,10513,32,0,KS,200,0,0,"DOLE, Robert Joseph",D000401,1923,,0.322,-0.279,-127.64125,0.819,639,46,
103,Senate,14708,32,0,KS,200,0,0,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566,-237.40752,0.687,633,116,
103,Senate,14302,51,0,KY,100,0,0,"FORD, Wendell Hampton",F000268,1924,2015.0,-0.277,0.705,-137.64466,0.808,644,55,
103,Senate,14921,51,0,KY,200,0,0,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.404,0.003,-126.01581,0.82,635,45,1.0
103,Senate,13056,45,0,LA,100,0,0,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-179.55694,0.752,629,63,
103,Senate,14107,45,0,LA,100,0,0,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-160.27897,0.775,628,70,
103,Senate,14010,2,0,ME,200,0,0,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,-218.9471,0.706,628,109,
103,Senate,14713,2,0,ME,100,0,0,"MITCHELL, George John",M000811,1933,,-0.347,-0.03,-99.47,0.857,647,36,
103,Senate,13039,52,0,MD,100,0,0,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-85.30603,0.876,646,35,
103,Senate,14440,52,0,MD,100,0,0,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-128.74499,0.817,636,61,
103,Senate,10808,3,0,MA,100,0,0,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-102.00367,0.851,633,41,
103,Senate,14920,3,0,MA,100,0,0,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-121.57314,0.828,644,50,
103,Senate,11043,23,0,MI,100,0,0,"RIEGLE, Donald Wayne, Jr.",R000249,1938,,-0.426,-0.121,-103.29896,0.847,620,47,
103,Senate,14709,23,0,MI,100,0,0,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-117.65166,0.833,646,49,
103,Senate,14703,33,0,MN,200,0,0,"DURENBERGER, David Ferdinand",D000566,1934,,0.115,-0.793,-241.9759,0.671,606,121,
103,Senate,49101,33,0,MN,100,0,0,"WELLSTONE, Paul David",W000288,1944,2002.0,-0.583,-0.672,-126.44471,0.821,643,54,
103,Senate,14009,46,0,MS,200,0,0,"COCHRAN, William Thad",C000567,1937,,0.286,0.05,-152.10588,0.78847,640,64,1.0
103,Senate,14031,46,0,MS,200,0,0,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-105.8434,0.845,627,43,
103,Senate,14501,34,0,MO,200,0,0,"DANFORTH, John Claggett",D000030,1936,,0.196,-0.641,-261.54282,0.659,628,131,
103,Senate,15501,34,0,MO,200,0,0,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-188.30987,0.739,622,91,
103,Senate,14203,64,0,MT,100,0,0,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-180.45967,0.75,628,76,
103,Senate,15701,64,0,MT,200,0,0,"BURNS, Conrad",B001126,1935,2016.0,0.361,0.222,-165.94261,0.772,641,76,
103,Senate,14704,35,0,NE,100,0,0,"EXON, J. James",E000284,1921,2005.0,-0.214,0.868,-228.77794,0.699,639,113,
103,Senate,15702,35,0,NE,100,0,0,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-216.83527,0.712,639,94,
103,Senate,15054,65,0,NV,100,0,0,"REID, Harry",R000146,1939,,-0.276,0.258,-164.39054,0.773,637,73,
103,Senate,15700,65,0,NV,100,0,0,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-177.30515,0.758,639,79,
103,Senate,14826,4,0,NH,200,0,0,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-198.38499,0.73,631,96,
103,Senate,15116,4,0,NH,200,0,0,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-101.86172,0.852,637,42,
103,Senate,14702,12,0,NJ,100,0,0,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568,-161.78526,0.769,615,72,
103,Senate,14914,12,0,NJ,100,0,0,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-195.4924,0.737,642,95,
103,Senate,14103,66,0,NM,200,0,0,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,-183.50586,0.749,634,83,
103,Senate,14912,66,0,NM,100,0,0,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-205.84594,0.725,641,102,
103,Senate,14508,13,0,NY,100,0,0,"MOYNIHAN, Daniel Patrick",M001054,1927,2003.0,-0.301,-0.414,-140.3263,0.805,646,57,
103,Senate,14900,13,0,NY,200,0,0,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-226.10792,0.697,627,106,
103,Senate,14105,47,0,NC,200,0,0,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-112.77865,0.83,604,56,
103,Senate,49304,47,0,NC,200,0,0,"FAIRCLOTH, Duncan McLauchlin (Lauch)",F000437,1928,,0.709,0.5,-100.75066,0.853,634,41,
103,Senate,14812,36,0,ND,100,0,0,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-215.13181,0.705,616,106,
103,Senate,15502,36,0,ND,100,0,0,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-213.77857,0.716,641,91,
103,Senate,14073,24,0,OH,100,0,0,"METZENBAUM, Howard Morton",M000678,1917,2008.0,-0.492,-0.266,-134.83086,0.805,621,57,
103,Senate,14304,24,0,OH,100,0,0,"GLENN, John Herschel, Jr.",G000236,1921,,-0.262,-0.067,-158.31994,0.781,639,74,
103,Senate,14700,53,0,OK,100,0,0,"BOREN, David Lyle",B000639,1941,,-0.142,0.771,-256.8072,0.658,614,121,
103,Senate,14908,53,0,OK,200,0,0,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-139.33962,0.804,637,61,
103,Senate,15424,53,0,OK,200,0,0,"INHOFE, James Mountain",I000024,1934,,0.551,0.036,-1.6989,0.42765,2,1,1.0
103,Senate,11203,72,0,OR,200,0,0,"HATFIELD, Mark Odom",H000343,1922,2011.0,0.056,-0.773,-341.13958,0.579,624,172,
103,Senate,12107,72,0,OR,200,0,0,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-238.92356,0.683,627,113,
103,Senate,14910,14,0,PA,200,0,0,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-227.42666,0.678,585,106,
103,Senate,49104,14,0,PA,100,0,0,"WOFFORD, Harris",W000665,1926,,-0.334,0.003,-141.83185,0.801,638,63,
103,Senate,10818,5,0,RI,100,0,0,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-121.01932,0.828,640,48,
103,Senate,14500,5,0,RI,200,0,0,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-213.6249,0.711,627,96,
103,Senate,9369,48,0,SC,200,0,0,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-125.20766,0.821,635,61,
103,Senate,11204,48,0,SC,100,0,0,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-211.25236,0.712,623,103,
103,Senate,14268,37,0,SD,200,0,0,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-233.30224,0.692,634,112,
103,Senate,14617,37,0,SD,100,0,0,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-125.11585,0.823,643,61,
103,Senate,14509,54,0,TN,100,0,0,"SASSER, James Ralph",S000068,1936,,-0.355,0.562,-172.14472,0.764,639,80,
103,Senate,49305,54,0,TN,100,0,0,"MATHEWS, Harlan",M000236,1927,2014.0,-0.324,0.805,-158.81569,0.78,640,77,
103,Senate,14247,49,0,TX,100,0,0,"KRUEGER, Robert Charles",K000333,1935,,-0.117,0.4,-38.20491,0.685,101,19,
103,Senate,14628,49,0,TX,200,0,0,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-115.77637,0.823,596,45,
103,Senate,49306,49,0,TX,200,0,0,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-129.04906,0.768,488,52,
103,Senate,14503,67,0,UT,200,0,0,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.006,-123.74003,0.8242,640,55,1.0
103,Senate,49307,67,0,UT,200,0,0,"BENNETT, Robert",B000382,1933,2016.0,0.331,-0.11,-127.51659,0.815,622,56,
103,Senate,14240,6,0,VT,200,0,0,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-277.53114,0.646,635,139,
103,Senate,14307,6,0,VT,100,0,0,"LEAHY, Patrick Joseph",L000174,1940,,-0.375,-0.139,-114.77695,0.83582,640,49,1.0
103,Senate,14712,40,0,VA,200,0,0,"WARNER, John William",W000154,1927,,0.262,-0.131,-201.42959,0.727,633,101,
103,Senate,15705,40,0,VA,100,0,0,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-188.93615,0.745,642,87,
103,Senate,14904,73,0,WA,200,0,0,"GORTON, Thomas Slade, III (Slade)",G000333,1928,,0.271,-0.652,-195.02601,0.739,644,92,
103,Senate,49308,73,0,WA,100,0,0,"MURRAY, Patty",M001111,1950,,-0.342,-0.296,-103.02154,0.8446,610,39,1.0
103,Senate,1366,56,0,WV,100,0,0,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-215.3984,0.717,647,96,
103,Senate,14922,56,0,WV,100,0,0,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-111.17947,0.837,625,42,
103,Senate,15703,25,0,WI,100,0,0,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406,-294.09232,0.635,647,138,
103,Senate,49309,25,0,WI,100,0,0,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-218.17311,0.714,647,99,
103,Senate,14511,68,0,WY,200,0,0,"WALLOP, Malcolm",W000092,1933,2011.0,0.575,-0.388,-114.88092,0.824,595,56,
103,Senate,14710,68,0,WY,200,0,0,"SIMPSON, Alan Kooi",S000429,1931,,0.322,-0.34,-151.1075,0.784,621,63,
